id,datetime
17506,2018-03-04 07:07:00
17504,2018-03-03 19:07:00
17503,2018-03-03 17:07:00
17502,2018-03-03 15:07:00
17499,2018-03-03 13:07:00
17497,2018-03-03 11:07:00
17486,2018-03-03 09:07:00
17485,2018-03-03 07:07:00
17483,2018-03-02 19:07:00
17480,2018-03-02 17:07:00
17479,2018-03-02 15:07:00
17478,2018-03-02 13:09:00
17473,2018-03-02 11:07:00
17467,2018-03-02 09:07:00
17466,2018-03-02 07:07:00
17463,2018-03-01 19:07:00
17461,2018-03-01 17:07:00
17459,2018-03-01 15:07:00
17457,2018-03-01 13:07:00
17455,2018-03-01 11:07:00
17446,2018-03-01 09:07:00
17444,2018-03-01 07:07:00
17443,2018-02-28 19:07:00
17441,2018-02-28 17:07:00
17440,2018-02-28 15:07:00
17438,2018-02-28 13:07:00
17435,2018-02-28 11:07:00
17427,2018-02-28 09:07:00
17420,2018-02-27 19:07:00
17417,2018-02-27 15:07:00
17414,2018-02-27 13:07:00
17413,2018-02-27 11:07:00
17405,2018-02-27 09:07:00
17403,2018-02-27 07:07:00
17400,2018-02-26 19:07:00
17398,2018-02-26 17:07:00
17397,2018-02-26 15:07:00
17396,2018-02-26 13:07:00
17395,2018-02-26 11:07:00
17384,2018-02-26 09:07:00
17382,2018-02-26 07:07:00
17380,2018-02-25 19:07:00
17374,2018-02-25 17:07:00
17369,2018-02-25 15:07:00
17368,2018-02-25 13:07:00
17366,2018-02-25 11:07:00
17363,2018-02-25 09:07:00
17362,2018-02-25 07:07:00
17358,2018-02-24 19:07:00
17357,2018-02-24 17:07:00
17356,2018-02-24 15:07:00
17355,2018-02-24 13:07:00
17353,2018-02-24 11:07:00
17350,2018-02-24 09:07:00
17337,2018-02-24 07:07:00
17321,2018-02-23 19:07:00
17320,2018-02-23 17:07:00
17319,2018-02-23 15:07:00
17316,2018-02-23 13:07:00
17312,2018-02-23 11:07:00
17301,2018-02-23 09:07:00
17300,2018-02-23 07:07:00
17298,2018-02-22 19:07:00
17297,2018-02-22 17:07:00
17295,2018-02-22 15:07:00
17294,2018-02-22 13:07:00
17288,2018-02-22 11:07:00
17274,2018-02-22 09:07:00
17273,2018-02-22 07:07:00
17269,2018-02-21 19:20:00
17267,2018-02-21 17:07:00
17263,2018-02-21 15:07:00
17260,2018-02-21 13:07:00
17258,2018-02-21 11:07:00
17242,2018-02-21 09:07:00
17239,2018-02-21 07:07:00
17236,2018-02-20 19:07:00
17235,2018-02-20 17:07:00
17233,2018-02-20 15:07:00
17230,2018-02-20 13:07:00
17228,2018-02-20 11:07:00
17227,2018-02-20 09:07:00
17217,2018-02-20 07:07:00
17212,2018-02-19 19:07:00
17209,2018-02-19 17:07:00
17208,2018-02-19 15:07:00
17206,2018-02-19 13:07:00
17203,2018-02-19 11:07:00
17197,2018-02-19 09:07:00
17191,2018-02-19 07:07:00
17185,2018-02-18 19:07:00
17184,2018-02-18 17:07:00
17182,2018-02-18 15:07:00
17181,2018-02-18 13:07:00
17180,2018-02-18 11:07:00
17178,2018-02-18 09:07:00
17169,2018-02-18 07:07:00
17168,2018-02-17 19:07:00
17167,2018-02-17 17:07:00
17165,2018-02-17 15:07:00
17164,2018-02-17 13:07:00
17162,2018-02-17 11:07:00
17159,2018-02-17 09:07:00
17151,2018-02-17 07:07:00
17149,2018-02-16 19:07:00
17146,2018-02-16 17:07:01
17145,2018-02-16 15:07:02
17143,2018-02-16 13:07:05
17141,2018-02-16 11:07:00
17134,2018-02-16 09:07:00
17133,2018-02-16 07:07:00
17129,2018-02-15 19:07:00
17128,2018-02-15 17:07:00
17127,2018-02-15 15:07:00
17125,2018-02-15 13:07:00
17122,2018-02-15 11:07:00
17119,2018-02-15 09:07:00
17112,2018-02-15 07:07:00
17110,2018-02-14 19:07:00
17108,2018-02-14 17:07:01
17107,2018-02-14 15:07:00
17106,2018-02-14 13:07:00
17092,2018-02-14 11:07:00
17084,2018-02-14 08:31:08
17081,2018-02-13 16:06:00
17079,2018-02-13 13:40:00
17077,2018-02-13 11:17:00
17058,2018-02-12 19:07:00
17057,2018-02-12 17:07:00
17056,2018-02-12 15:07:00
17052,2018-02-12 13:07:00
17046,2018-02-12 11:07:00
17045,2018-02-12 09:07:00
17043,2018-02-12 07:07:00
17042,2018-02-11 19:07:00
17040,2018-02-11 17:07:00
17039,2018-02-11 15:07:01
17037,2018-02-11 13:07:00
17035,2018-02-11 11:07:00
17021,2018-02-10 21:15:00
17020,2018-02-10 19:12:00
17016,2018-02-10 17:10:00
17015,2018-02-10 15:13:00
17010,2018-02-10 13:09:30
17007,2018-02-09 19:07:00
17006,2018-02-09 17:07:00
17004,2018-02-09 15:07:00
17002,2018-02-09 13:07:00
17000,2018-02-09 11:07:00
16991,2018-02-09 10:05:19
16985,2018-02-08 18:22:37
16977,2018-02-07 21:10:00
16975,2018-02-07 19:10:00
16974,2018-02-07 17:10:00
16973,2018-02-07 15:10:00
16971,2018-02-07 13:10:00
16969,2018-02-07 11:07:00
16965,2018-02-07 09:07:00
16964,2018-02-07 07:07:00
16958,2018-02-06 19:07:00
16956,2018-02-06 17:07:00
16955,2018-02-06 15:07:00
16953,2018-02-06 13:07:00
16951,2018-02-06 11:07:00
16947,2018-02-06 09:07:00
16946,2018-02-06 07:07:00
16942,2018-02-05 19:07:00
16941,2018-02-05 17:07:00
16939,2018-02-05 15:07:00
16936,2018-02-05 13:07:00
16933,2018-02-05 11:07:00
16932,2018-02-05 09:07:00
16930,2018-02-05 07:07:00
16927,2018-02-04 19:07:00
16926,2018-02-04 17:07:00
16925,2018-02-04 15:07:00
16924,2018-02-04 13:07:00
16923,2018-02-04 11:07:00
16922,2018-02-04 09:07:00
16921,2018-02-04 07:07:00
16918,2018-02-03 19:07:00
16916,2018-02-03 17:07:00
16911,2018-02-03 15:07:00
16910,2018-02-03 13:07:00
16906,2018-02-03 11:07:00
16904,2018-02-03 09:07:00
16902,2018-02-03 07:07:00
16901,2018-02-02 19:07:00
16899,2018-02-02 17:07:00
16897,2018-02-02 15:07:00
16895,2018-02-02 13:07:00
16891,2018-02-02 11:07:00
16852,2018-02-02 10:39:00
16849,2018-02-02 07:07:00
16841,2018-02-01 19:07:00
16839,2018-02-01 17:07:00
16837,2018-02-01 15:07:00
16835,2018-02-01 13:07:00
16833,2018-02-01 11:07:00
16829,2018-02-01 09:07:00
16826,2018-02-01 07:07:00
16825,2018-01-31 19:07:00
16823,2018-01-31 17:07:00
16820,2018-01-31 15:07:00
16817,2018-01-31 13:07:00
16798,2018-01-31 11:09:07
16785,2018-01-30 22:40:00
16784,2018-01-30 22:10:00
16782,2018-01-30 21:40:00
16780,2018-01-30 21:10:00
16775,2018-01-30 20:10:00
16774,2018-01-30 19:10:00
16773,2018-01-30 18:10:00
16772,2018-01-30 17:10:00
16770,2018-01-30 16:10:00
16768,2018-01-30 15:10:00
16762,2018-01-30 14:10:00
16761,2018-01-30 13:10:00
16759,2018-01-30 12:10:00
16756,2018-01-30 11:10:00
16754,2018-01-30 10:10:00
16753,2018-01-30 09:10:01
16738,2018-01-30 08:40:01
16731,2018-01-30 08:35:53
16719,2018-01-29 07:07:00
16715,2018-01-28 19:07:00
16714,2018-01-28 17:07:00
16712,2018-01-28 15:07:00
16711,2018-01-28 13:07:00
16710,2018-01-28 11:07:00
16709,2018-01-28 09:07:00
16708,2018-01-28 07:07:00
16705,2018-01-27 19:07:00
16703,2018-01-27 17:07:00
16700,2018-01-27 15:07:00
16698,2018-01-27 13:07:00
16695,2018-01-27 11:07:00
16694,2018-01-27 09:07:00
16692,2018-01-27 07:07:00
16689,2018-01-26 19:07:00
16686,2018-01-26 17:07:00
16685,2018-01-26 15:07:00
16680,2018-01-26 13:07:00
16678,2018-01-26 11:07:00
16676,2018-01-26 09:07:00
16674,2018-01-26 07:07:00
16669,2018-01-25 19:07:00
16667,2018-01-25 17:07:00
16666,2018-01-25 15:07:00
16665,2018-01-25 13:07:00
16661,2018-01-25 11:07:00
16658,2018-01-25 09:07:00
16654,2018-01-25 07:07:00
16653,2018-01-24 19:07:00
16652,2018-01-24 17:07:00
16651,2018-01-24 15:07:00
16650,2018-01-24 13:07:00
16643,2018-01-24 11:07:00
16639,2018-01-24 09:07:00
16635,2018-01-24 07:07:00
16632,2018-01-23 19:07:00
16631,2018-01-23 17:07:00
16630,2018-01-23 15:07:00
16627,2018-01-23 13:07:00
16586,2018-01-23 12:40:25
16575,2018-01-20 16:10:00
16572,2018-01-20 13:10:00
16569,2018-01-20 10:10:00
16564,2018-01-19 19:09:00
16560,2018-01-19 16:07:00
16552,2018-01-19 09:12:00
16546,2018-01-18 16:11:00
16544,2018-01-18 13:11:00
16538,2018-01-18 09:11:00
16532,2018-01-17 16:11:00
16530,2018-01-17 13:10:00
16525,2018-01-17 09:10:00
16519,2018-01-16 23:56:49
16516,2018-01-16 18:00:07
16514,2018-01-16 13:00:11
16496,2018-01-16 07:00:02
16482,2018-01-13 10:01:33
16481,2018-01-13 10:01:04
16480,2018-01-13 10:00:48
16479,2018-01-13 10:00:36
16478,2018-01-13 10:00:00
16477,2018-01-13 09:59:39
16476,2018-01-13 09:59:25
16475,2018-01-13 09:59:07
16474,2018-01-13 09:58:38
16473,2018-01-13 09:58:13
16472,2018-01-13 09:57:18
16471,2018-01-13 09:57:07
16449,2018-01-11 06:26:40
16448,2018-01-11 06:25:30
16447,2018-01-11 06:23:56
16446,2018-01-11 06:23:33
16445,2018-01-11 06:23:20
16444,2018-01-11 06:23:04
16439,2018-01-10 19:51:00
16438,2018-01-10 17:50:00
16435,2018-01-10 15:50:00
16434,2018-01-10 13:50:00
16433,2018-01-10 11:49:00
16427,2018-01-10 09:49:39
16415,2018-01-08 18:28:47
16410,2018-01-03 23:28:39
16408,2017-12-30 09:03:00
16407,2017-12-30 07:02:00
16402,2017-12-28 15:44:00
16401,2017-12-28 13:44:00
16399,2017-12-28 11:44:00
16398,2017-12-28 09:43:00
16396,2017-12-27 19:43:00
16394,2017-12-27 17:01:00
16393,2017-12-27 15:01:00
16385,2017-12-27 13:00:04
16382,2017-12-27 11:00:04
16381,2017-12-27 09:00:05
16376,2017-12-26 19:59:00
16375,2017-12-26 17:59:00
16372,2017-12-26 15:59:00
16363,2017-12-26 12:58:56
16348,2017-12-21 17:20:00
16347,2017-12-21 17:00:13
16346,2017-12-21 16:30:03
16345,2017-12-21 16:00:12
16344,2017-12-21 15:37:00
16340,2017-12-21 12:07:00
16334,2017-12-21 09:20:00
16333,2017-12-21 09:09:00
16332,2017-12-21 08:10:00
16331,2017-12-21 08:07:00
16329,2017-12-21 07:07:00
16326,2017-12-21 06:06:00
16324,2017-12-21 02:07:00
16323,2017-12-21 01:07:00
16315,2017-12-20 20:30:00
16311,2017-12-20 20:15:00
16309,2017-12-20 20:06:00
16307,2017-12-20 19:30:00
16305,2017-12-20 18:30:00
16304,2017-12-20 18:06:00
16303,2017-12-20 17:06:00
16302,2017-12-20 17:05:00
16301,2017-12-20 16:15:00
16300,2017-12-20 16:06:00
16293,2017-12-20 13:30:04
16280,2017-12-20 10:45:00
16274,2017-12-20 06:05:00
16273,2017-12-20 05:06:00
16272,2017-12-20 03:05:00
16271,2017-12-20 02:10:00
16269,2017-12-20 01:45:00
16268,2017-12-20 00:45:00
16266,2017-12-20 00:04:00
16265,2017-12-19 23:50:00
16264,2017-12-19 23:40:00
16263,2017-12-19 23:30:00
16261,2017-12-19 23:10:00
16259,2017-12-19 23:02:00
16258,2017-12-19 22:50:00
16257,2017-12-19 22:45:00
16256,2017-12-19 22:40:00
16254,2017-12-19 22:20:00
16253,2017-12-19 22:10:00
16252,2017-12-19 22:00:00
16248,2017-12-19 20:50:00
16247,2017-12-19 20:40:00
16246,2017-12-19 20:30:02
16245,2017-12-19 20:20:00
16242,2017-12-19 20:00:05
16238,2017-12-19 19:20:00
16217,2017-12-19 19:04:31
16216,2017-12-19 19:04:29
16215,2017-12-19 19:04:22
16214,2017-12-19 19:04:18
16213,2017-12-19 19:04:16
16206,2017-12-19 19:02:37
16193,2017-12-19 18:46:12
16192,2017-12-19 18:46:07
16191,2017-12-19 18:46:04
16189,2017-12-19 18:45:59
16188,2017-12-19 18:45:55
16187,2017-12-19 18:45:53
16186,2017-12-19 18:45:50
16185,2017-12-19 18:45:48
16184,2017-12-19 18:45:46
16183,2017-12-19 18:45:44
16182,2017-12-19 18:45:40
16181,2017-12-19 18:45:38
16180,2017-12-19 18:45:35
16179,2017-12-19 18:45:32
16178,2017-12-19 18:45:17
16176,2017-12-19 18:45:04
16175,2017-12-19 18:45:00
16174,2017-12-19 18:44:55
16173,2017-12-19 18:44:53
16172,2017-12-19 18:44:49
16171,2017-12-19 18:44:47
16170,2017-12-19 18:44:44
16169,2017-12-19 18:44:42
16168,2017-12-19 18:44:40
16167,2017-12-19 18:44:37
16166,2017-12-19 18:44:34
16165,2017-12-19 18:44:30
16163,2017-12-19 18:44:00
16159,2017-12-19 18:43:12
16158,2017-12-19 18:41:49
16156,2017-12-19 18:40:41
16155,2017-12-19 18:40:37
16154,2017-12-19 18:40:28
16153,2017-12-19 18:40:25
16152,2017-12-19 18:40:22
16151,2017-12-19 18:40:07
16138,2017-12-17 21:07:00
16133,2017-12-17 19:07:00
16131,2017-12-17 17:07:00
16129,2017-12-17 15:07:00
16127,2017-12-17 13:07:00
16125,2017-12-17 11:07:00
16123,2017-12-17 10:36:25
16122,2017-12-17 05:07:00
16119,2017-12-16 21:07:00
16116,2017-12-16 19:07:00
16114,2017-12-16 17:07:00
16110,2017-12-16 15:07:00
16108,2017-12-16 13:07:00
16106,2017-12-16 11:27:45
16105,2017-12-16 11:27:30
16102,2017-12-16 05:07:00
16097,2017-12-15 21:07:00
16092,2017-12-15 19:07:00
16090,2017-12-15 17:07:02
16088,2017-12-15 15:07:00
16086,2017-12-15 13:07:00
16084,2017-12-15 11:07:00
16083,2017-12-15 09:07:00
16074,2017-12-15 08:34:05
16069,2017-12-15 05:07:00
16066,2017-12-14 21:07:00
16063,2017-12-14 19:07:00
16059,2017-12-14 17:07:00
16057,2017-12-14 15:07:00
16055,2017-12-14 13:07:00
16052,2017-12-14 11:07:00
16048,2017-12-14 09:30:44
16040,2017-12-13 21:07:00
16036,2017-12-13 19:07:00
16033,2017-12-13 17:07:00
16031,2017-12-13 15:07:00
16025,2017-12-13 13:07:00
16016,2017-12-13 11:07:00
16014,2017-12-13 10:27:00
16010,2017-12-13 09:07:00
16007,2017-12-13 08:27:53
15998,2017-12-12 05:07:00
15996,2017-12-11 21:07:00
15993,2017-12-11 19:07:00
15991,2017-12-11 17:07:00
15989,2017-12-11 15:07:00
15987,2017-12-11 13:07:00
15984,2017-12-11 11:07:00
15982,2017-12-11 10:31:43
15978,2017-12-10 21:07:00
15976,2017-12-10 19:07:00
15974,2017-12-10 17:07:00
15971,2017-12-10 15:07:00
15968,2017-12-10 13:07:00
15965,2017-12-10 12:48:58
15961,2017-12-09 19:32:02
15960,2017-12-09 19:31:59
15959,2017-12-09 19:31:53
15953,2017-12-09 05:07:00
15947,2017-12-08 21:07:00
15944,2017-12-08 19:07:00
15941,2017-12-08 17:07:00
15938,2017-12-08 15:07:00
15933,2017-12-08 13:07:00
15928,2017-12-08 11:07:00
15922,2017-12-08 09:07:00
15920,2017-12-08 08:09:53
15917,2017-12-07 21:07:00
15915,2017-12-07 19:07:00
15913,2017-12-07 17:07:00
15910,2017-12-07 15:07:00
15907,2017-12-07 13:07:00
15900,2017-12-07 11:07:01
15897,2017-12-07 11:01:19
15888,2017-12-06 21:23:00
15885,2017-12-06 19:23:00
15884,2017-12-06 17:22:00
15883,2017-12-06 15:22:00
15880,2017-12-06 13:21:00
15873,2017-12-06 11:21:00
15871,2017-12-06 09:21:00
15870,2017-12-06 07:21:00
15858,2017-12-05 21:05:00
15857,2017-12-05 19:05:00
15855,2017-12-05 17:04:00
15854,2017-12-05 15:04:00
15852,2017-12-05 13:04:00
15847,2017-12-05 11:03:00
15842,2017-12-05 09:03:00
15839,2017-12-05 07:03:00
15830,2017-12-04 21:19:00
15828,2017-12-04 19:19:00
15827,2017-12-04 17:18:00
15824,2017-12-04 15:18:00
15822,2017-12-04 13:18:00
15819,2017-12-04 11:17:00
15815,2017-12-04 09:17:00
15806,2017-12-04 07:17:39
15794,2017-12-03 19:54:00
15791,2017-12-03 17:54:00
15789,2017-12-03 15:54:00
15787,2017-12-03 13:53:00
15782,2017-12-03 12:53:49
15780,2017-12-03 07:30:00
15778,2017-12-02 21:30:00
15777,2017-12-02 19:30:00
15775,2017-12-02 17:30:00
15774,2017-12-02 15:29:00
15772,2017-12-02 13:29:00
15765,2017-12-02 12:29:43
15764,2017-12-02 12:29:30
15763,2017-12-02 12:29:26
15756,2017-12-01 21:58:00
15755,2017-12-01 19:57:00
15752,2017-12-01 17:57:00
15751,2017-12-01 15:56:00
15748,2017-12-01 13:56:00
15746,2017-12-01 11:56:00
15740,2017-12-01 09:56:00
15729,2017-12-01 08:56:33
15725,2017-11-30 21:24:00
15721,2017-11-30 19:23:00
15717,2017-11-30 17:23:00
15714,2017-11-30 15:23:00
15713,2017-11-30 13:23:00
15703,2017-11-30 11:23:08
15699,2017-11-30 07:26:00
15697,2017-11-29 21:25:00
15695,2017-11-29 19:25:00
15692,2017-11-29 17:26:00
15689,2017-11-29 15:25:00
15683,2017-11-29 14:25:06
15675,2017-11-28 21:11:00
15673,2017-11-28 19:10:00
15671,2017-11-28 17:10:00
15669,2017-11-28 15:10:00
15668,2017-11-28 13:09:00
15667,2017-11-28 11:09:00
15665,2017-11-28 09:08:00
15663,2017-11-28 07:08:00
15654,2017-11-27 21:50:00
15652,2017-11-27 19:49:00
15651,2017-11-27 17:49:00
15650,2017-11-27 15:49:00
15645,2017-11-27 13:49:00
15642,2017-11-27 11:49:00
15630,2017-11-27 10:49:02
15625,2017-11-26 21:39:00
15624,2017-11-26 19:38:00
15623,2017-11-26 17:38:00
15622,2017-11-26 15:38:00
15620,2017-11-26 13:37:00
15614,2017-11-26 12:37:36
15613,2017-11-26 12:37:30
15612,2017-11-25 21:30:00
15611,2017-11-25 19:29:00
15610,2017-11-25 17:29:00
15609,2017-11-25 15:28:00
15608,2017-11-25 13:28:00
15605,2017-11-25 11:28:00
15603,2017-11-25 09:28:00
15601,2017-11-25 07:28:00
15591,2017-11-24 21:13:00
15588,2017-11-24 19:13:00
15584,2017-11-24 18:13:33
15571,2017-11-23 21:57:00
15570,2017-11-23 19:57:00
15567,2017-11-23 17:57:00
15564,2017-11-23 15:56:00
15562,2017-11-23 13:56:00
15551,2017-11-23 12:56:41
15541,2017-11-22 21:56:00
15538,2017-11-22 19:56:00
15537,2017-11-22 17:56:00
15535,2017-11-22 15:55:00
15528,2017-11-22 13:55:00
15526,2017-11-22 11:55:00
15522,2017-11-22 09:54:00
15511,2017-11-22 07:54:41
15507,2017-11-21 21:49:00
15505,2017-11-21 19:49:00
15503,2017-11-21 17:49:00
15499,2017-11-21 15:49:00
15496,2017-11-21 13:48:00
15493,2017-11-21 11:48:00
15491,2017-11-21 09:48:00
15486,2017-11-21 07:48:00
15484,2017-11-21 05:47:00
15482,2017-11-20 21:47:00
15459,2017-11-19 19:58:00
15457,2017-11-19 17:58:00
15454,2017-11-19 15:58:00
15453,2017-11-19 13:59:00
15452,2017-11-19 11:59:00
15451,2017-11-19 09:59:00
15450,2017-11-19 07:59:00
15449,2017-11-18 21:58:00
15447,2017-11-18 19:58:00
15445,2017-11-18 17:58:00
15444,2017-11-18 15:58:00
15443,2017-11-18 13:57:00
15442,2017-11-18 11:57:00
15438,2017-11-18 09:57:00
15437,2017-11-18 07:57:00
15436,2017-11-17 21:56:00
15434,2017-11-17 19:56:00
15431,2017-11-17 17:56:00
15429,2017-11-17 15:55:00
15426,2017-11-17 13:55:00
15424,2017-11-17 11:55:00
15418,2017-11-17 09:55:00
15415,2017-11-17 07:54:00
15413,2017-11-16 21:54:00
15407,2017-11-16 19:53:00
15406,2017-11-16 17:53:00
15401,2017-11-16 15:52:00
15398,2017-11-16 13:52:00
15395,2017-11-16 11:52:00
15389,2017-11-16 09:52:00
15388,2017-11-16 07:52:00
15383,2017-11-15 21:51:00
15382,2017-11-15 19:51:00
15381,2017-11-15 17:51:00
15379,2017-11-15 15:51:00
15376,2017-11-15 13:50:00
15370,2017-11-15 11:50:00
15369,2017-11-15 09:50:00
15367,2017-11-15 07:50:00
15366,2017-11-15 05:49:00
15363,2017-11-14 21:49:00
15359,2017-11-14 19:49:00
15358,2017-11-14 17:49:00
15355,2017-11-14 15:48:00
15354,2017-11-14 13:48:00
15351,2017-11-14 11:48:00
15348,2017-11-14 09:48:00
15298,2017-11-14 08:48:18
15294,2017-11-13 21:22:00
15293,2017-11-13 19:20:00
15292,2017-11-13 17:20:00
15289,2017-11-13 15:19:00
15287,2017-11-13 13:19:00
15280,2017-11-13 11:18:00
15276,2017-11-13 09:18:00
15265,2017-11-13 08:18:17
15259,2017-11-12 19:37:00
15258,2017-11-12 17:37:00
15257,2017-11-12 15:36:00
15256,2017-11-12 13:36:00
15255,2017-11-12 11:35:00
15253,2017-11-12 07:35:00
15252,2017-11-12 05:34:00
15247,2017-11-11 21:34:00
15244,2017-11-11 19:34:00
15243,2017-11-11 17:34:00
15242,2017-11-11 15:33:00
15238,2017-11-11 13:33:00
15235,2017-11-11 11:33:00
15232,2017-11-11 09:32:00
15231,2017-11-11 07:31:00
15230,2017-11-11 05:31:00
15228,2017-11-10 21:31:00
15221,2017-11-10 19:29:00
15219,2017-11-10 17:29:00
15216,2017-11-10 15:29:00
15191,2017-11-10 14:29:02
15178,2017-11-09 19:49:00
15174,2017-11-09 17:48:00
15172,2017-11-09 15:48:00
15170,2017-11-09 13:48:00
15167,2017-11-09 11:48:00
15161,2017-11-09 09:48:00
15153,2017-11-09 07:48:20
15150,2017-11-08 21:10:00
15148,2017-11-08 19:10:00
15147,2017-11-08 17:10:00
15137,2017-11-08 13:09:00
15128,2017-11-08 11:09:00
15125,2017-11-08 09:08:00
15119,2017-11-08 07:08:00
15117,2017-11-08 05:08:00
15115,2017-11-07 21:07:00
15114,2017-11-07 19:58:00
15113,2017-11-07 17:58:00
15112,2017-11-07 15:58:00
15110,2017-11-07 13:58:00
15104,2017-11-07 11:57:00
15091,2017-11-07 09:57:00
15089,2017-11-07 07:56:00
15087,2017-11-07 05:56:00
15086,2017-11-06 21:56:00
15085,2017-11-06 19:56:00
15084,2017-11-06 17:55:00
15082,2017-11-06 15:55:00
15080,2017-11-06 13:55:00
15077,2017-11-06 11:55:00
15072,2017-11-06 09:54:00
15070,2017-11-06 07:54:00
15069,2017-11-06 05:54:00
15066,2017-11-05 21:53:00
15065,2017-11-05 19:53:00
15064,2017-11-05 17:53:00
15060,2017-11-05 15:52:00
15058,2017-11-05 13:52:00
15055,2017-11-05 11:52:00
15053,2017-11-05 09:52:00
15052,2017-11-05 07:52:00
15051,2017-11-05 05:51:00
15049,2017-11-04 21:51:00
15047,2017-11-04 19:51:00
15046,2017-11-04 17:50:00
15045,2017-11-04 15:50:00
15044,2017-11-04 13:50:00
15042,2017-11-04 11:49:00
15040,2017-11-04 09:49:00
15038,2017-11-04 07:49:00
15037,2017-11-04 05:51:00
15035,2017-11-03 21:50:00
15032,2017-11-03 19:50:00
15030,2017-11-03 17:50:00
15029,2017-11-03 15:49:00
15025,2017-11-03 13:49:00
15021,2017-11-03 11:49:00
14980,2017-11-03 09:49:00
14979,2017-11-03 07:49:00
14977,2017-11-03 05:49:00
14974,2017-11-02 21:48:00
14969,2017-11-02 19:48:00
14964,2017-11-02 17:48:00
14943,2017-11-02 15:48:20
14933,2017-11-02 09:34:00
14931,2017-11-02 07:34:00
14927,2017-11-02 05:33:00
14924,2017-11-01 21:32:00
14921,2017-11-01 19:32:00
14919,2017-11-01 17:32:00
14917,2017-11-01 15:31:00
14911,2017-11-01 13:30:00
14905,2017-11-01 11:30:00
14903,2017-11-01 09:30:00
14897,2017-11-01 07:29:00
14892,2017-11-01 05:29:00
14888,2017-10-31 21:29:00
14887,2017-10-31 19:28:00
14885,2017-10-31 17:18:00
14880,2017-10-31 15:18:00
14875,2017-10-31 13:19:00
14870,2017-10-31 11:17:00
14863,2017-10-31 09:17:00
14859,2017-10-31 07:17:00
14856,2017-10-31 05:16:00
14855,2017-10-30 21:16:00
14853,2017-10-30 19:16:00
14852,2017-10-30 17:15:00
14846,2017-10-30 13:15:00
14837,2017-10-30 11:15:00
14831,2017-10-30 09:14:00
14829,2017-10-30 07:14:00
14820,2017-10-30 05:13:00
14818,2017-10-29 21:13:00
14816,2017-10-29 19:55:00
14815,2017-10-29 17:55:00
14814,2017-10-29 15:55:00
14782,2017-10-29 13:54:00
14780,2017-10-29 11:54:00
14779,2017-10-29 09:54:00
14778,2017-10-29 07:54:00
14777,2017-10-29 05:53:00
14773,2017-10-28 23:53:00
14770,2017-10-28 21:53:00
14767,2017-10-28 19:53:00
14766,2017-10-28 17:52:00
14765,2017-10-28 15:52:00
14763,2017-10-28 13:52:00
14760,2017-10-28 11:52:00
14759,2017-10-28 09:51:00
14757,2017-10-28 07:51:00
14756,2017-10-28 05:39:00
14753,2017-10-27 23:23:00
14751,2017-10-27 21:20:00
14749,2017-10-27 19:20:00
14748,2017-10-27 17:19:00
14746,2017-10-27 15:19:00
14744,2017-10-27 13:19:00
14718,2017-10-27 12:18:52
14716,2017-10-26 19:20:00
14715,2017-10-26 17:20:00
14713,2017-10-26 15:20:00
14709,2017-10-26 14:20:12
14708,2017-10-24 21:31:00
14707,2017-10-24 19:31:00
14706,2017-10-24 17:31:00
14704,2017-10-24 15:30:02
14703,2017-10-24 13:30:02
14697,2017-10-24 12:30:17
14692,2017-10-23 11:07:00
14689,2017-10-23 09:07:00
14686,2017-10-23 07:07:29
14685,2017-10-23 07:07:13
14683,2017-10-22 19:42:00
14680,2017-10-22 17:42:00
14679,2017-10-22 15:41:00
14678,2017-10-22 13:41:00
14676,2017-10-22 11:41:00
14674,2017-10-22 09:41:00
14669,2017-10-22 07:41:00
14668,2017-10-22 05:40:00
14667,2017-10-21 23:40:00
14666,2017-10-21 21:40:00
14663,2017-10-21 19:40:00
14660,2017-10-21 17:40:00
14659,2017-10-21 15:39:00
14650,2017-10-21 11:39:00
14645,2017-10-21 09:39:00
14643,2017-10-21 07:38:00
14642,2017-10-21 05:38:00
14641,2017-10-20 23:38:00
14640,2017-10-20 21:38:00
14636,2017-10-20 19:37:00
14633,2017-10-20 17:37:00
14630,2017-10-20 15:37:00
14629,2017-10-20 13:51:00
14627,2017-10-20 11:51:00
14594,2017-10-20 09:51:00
14586,2017-10-20 07:51:00
14583,2017-10-20 05:50:00
14581,2017-10-20 01:50:00
14580,2017-10-19 23:49:00
14578,2017-10-19 21:49:00
14577,2017-10-19 19:49:00
14567,2017-10-19 17:48:00
14558,2017-10-19 15:48:00
14554,2017-10-19 13:48:00
14541,2017-10-19 11:48:00
14536,2017-10-19 09:48:00
14530,2017-10-19 07:47:00
14527,2017-10-19 05:47:00
14525,2017-10-19 01:47:00
14524,2017-10-18 23:47:00
14503,2017-10-18 22:47:03
14501,2017-10-18 21:53:00
14491,2017-10-18 19:53:00
14487,2017-10-18 17:52:00
14483,2017-10-18 15:52:00
14479,2017-10-18 13:52:00
14476,2017-10-18 11:51:00
14469,2017-10-18 09:51:00
14461,2017-10-18 07:51:00
14456,2017-10-18 05:51:00
14454,2017-10-17 23:50:00
14446,2017-10-17 21:50:00
14445,2017-10-17 19:50:00
14443,2017-10-17 17:50:00
14441,2017-10-17 15:49:00
14438,2017-10-17 13:49:00
14435,2017-10-17 11:49:00
14426,2017-10-17 09:49:00
14420,2017-10-17 07:48:00
14416,2017-10-17 05:48:00
