Chapter ID,Movie Title,Release Year,Runtime,Budget,Box Office,Movie Chapter,Chapter Name,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place Name,Place Category
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,I also knew that Voldemort would return one day. I played to his weakness. There is an ancient magic which Voldemort has always underestimated.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"This magic is what your mother gave you when she died. That protection would only work, however, if you were cared for by a blood relative. Your Aunt, Petunia.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Perhaps not. But she took you in, however grudgingly. As long as you can call your Aunt's house your home, you are protected.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"And now we come to the moment of terrible truth, the moment I have dreaded for fifteen years. The moment when I must lay another burden atop your already straining shoulders.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Do you remember your first year here? When you lay in the hospital wing fresh from your confrontation with Voldemort?,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Do you remember what you asked me that night?,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"You have no idea the pain it causes me to tell it to you, even now. But unfortunately, I must.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"An excellent question, Harry. The answer lies in the prophesy.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,That was not the only place the Prophesy is preserved.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Interestingly, there were two boys whom the prophesy could have been referring to. You and Neville Longbottom.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Voldemort had an informant listening to my meeting with Professor Trelawney. Fortunately he was discovered before he could hear the entire prophesy. Voldemort had to act immediately, he didn't know the rest of the prophesy. All he knew was that he had to destroy the child who would grow to be a threat to his power.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,There is a room in the Department of Mysteries which is kept locked at all times. It contains a force so wonderful and yet terrible that it is greater than death itself. It is that power which you have incredible amounts of and of which Voldemort has none.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"There is only the end of the prophesy which we haven't addressed. It states ""neither can live while the other survives.""",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"It is the final burden which I must place on you, Harry.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Yes.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"Well, Potter has had some kind of nightmare...",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Yes, we're fine.",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Oh. Uh...I was the snake. I saw it from the snake's perspective.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Yes!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Professor, no!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"I'm so sorry, Professor!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,No you don't!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,You don't have a clue! You can't possibly know!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,I don't care! I don't care!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Let me out.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,You can't keep me in here!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,I already know all this.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Well, yeah, I did...",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,But Snape stopped giving me lessons.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"He barely taught me, though. I always felt more open to it after the lessons. Like he was trying to open me to Voldemort--",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Sirius didn't trust him. Didn't believe he'd really turned to our side...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"I've been dreaming about that all year, before Voldemort discovered the connection.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,But I checked Grimmauld Place! Kreacher said--,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Why?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,What?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Wait, where was Sirius when I tried to contact him?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,And Hermione said we should be nice to Kreacher!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Sirius hated him.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Yeah, he really hated that place. And you kept him locked up in there!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,She never loved me.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,I asked you why Voldemort tried to kill me.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"I don't understand, Professor.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Professor, why am I so important to",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"Sir, it got smashed.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"I'm not sure I understand all that, sir...",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,And...it means me?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"So it's not necessarily me, sir?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,What if he chose wrong?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,Why didn't he wait? Why attack when we were babies?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,But I don't have any special powers.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"What is it, sir?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,One of us has to kill the other...in the end.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Well, what about the meeting tonight?",Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"So, Dumbledore, you've been behind this whole thing.",Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,This has all been your doing! You've been recruiting students for your army!,Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,I knew it! I KNEW it! You've been plotting against me all this time!,Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,This is too good to be true!,Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Yes, shut up, Potter. So, you'll be coming with us to the Ministry--",Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"I see no snag, Dumbledore.",Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Resisting arrest, now are you, Dumbledore?",Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"You would really take on two Aurors, Dolores, and myself, Dumbledore?",Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,Find him!,Cornelius Fudge,Human,Male,,,,,Headmaster's Office,Hogwarts
156,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,26,The Lost Prophecy,"""The One with the power to vanquish the Dark Lord approaches....Born to",Sybill Trelawney,Human,Female,Ravenclaw,,Hazel,Unicorn Hair,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,Since I had received information some time ago that Potter and a number of other students had met in the Hog's Head to start an illegal group--,Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,I'm sorry?,Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"But two days later, Educational Decree Twenty-Four was introduced.",Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,I have a witness right here!,Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Let's ask her, shall we?",Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,You can shake your head for an,Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"What do you mean by shaking your head, girl?",Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,But what about Potter? He was the,Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"Why are you shaking your head, girl?",Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
147,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,17,Unquiet Escape,"My apologies, Headmaster. I forgot myself.",Dolores Umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Naturally.,Everard,Human,Male,,,,,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,I shouted until someone came. They carried him up seconds ago. He doesn't look good. Covered in blood...,Everard,Human,Male,,,,,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"Dumbledore, I've just seen them arrive at St. Mungos. Apperated there moments ago. He looks really bad.",Dilys Derwent,Human,Female,,,,,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"It's late, Dumbledore...",Phineas,Human,Male,,,,,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"I'm going, I'm going...",Phineas,Human,Male,,,,,Headmaster's Office,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Potter!,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"Wake up, Potter. Wake up. Please...",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"You dreamed this, Potter?",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"You're sure this happened, Potter?",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"We're going to see the Headmaster, Potter.",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Griffindor Common Room,Hogwarts
139,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,9,"Preserve, Perfect and Prune",What?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
139,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,9,"Preserve, Perfect and Prune",Why?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
139,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,9,"Preserve, Perfect and Prune",What did I do?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
139,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,9,"Preserve, Perfect and Prune",Where'd she get that from?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
139,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,9,"Preserve, Perfect and Prune","No one believes me, Hedwig. No one...",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
139,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,9,"Preserve, Perfect and Prune",I'm alone...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"No, I haven't.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,She is. But the quill has some sort of spell on it. It uses blood for ink.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"No, I'm telling anyone.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,No!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,I don't need his help. I don't need anyone's help.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,I've asked Sirius about it.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"Don't worry, Hermione, I wrote it in code. Anyway, I figured I need to tell someone about Umbridge. My scar hurt again last night in detention.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"Well, it's a possibility, isn't it?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"Yeah, but Dumbledore didn't have a choice, did he? She'd been sent here by the Ministry.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Mr. Weasley's been attacked!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,"No, I saw it happen! I...I was there...",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,Harry! I tried out for Quidditch Keeper at the tryouts! I'm on the team!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,Harry--bloody hell!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,You said she was making you do lines!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,Always knew she was a bit fishy.,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Get McGonagall! Go!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Griffindor Common Room,Hogwarts
146,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,16,Occlumency,Harry! HARRY!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"Hey, Harry.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,Have you seen Ron? I can't find him anywhere.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,He's been acting fishy all week. He's up to something.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,He's got to be taken to the hospital wing.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,That old hag! She's sick!,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"Harry, I really think you should tell--",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,Hagrid's still not back yet. I hope he's all right.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
141,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ",942000000,11,Detention With Dolores,"Harry, you can't write to him! Owls are being intercepted, it isn't safe.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Griffindor Common Room,Hogwarts
